,Study ID,Participant ID,Native,Designer,Test ID,Test type,Trial ID,Font,Sample,Category,Response,Correct,Seen,Foil,Response time,JoM,JoL,Date
187,Pilot,2,yes,Other designer,2,lexical,8,inputsans,after,word,Sure word,1,,,1387,60,difficult to read,19-03-2019 16:25
188,Pilot,2,yes,Other designer,2,lexical,9,inputsans,veginnity,non-word,Probably non-word,0.6666666666666667,,,2042,60,difficult to read,19-03-2019 16:25
189,Pilot,2,yes,Other designer,2,lexical,10,inputsans,statement,word,Sure word,1,,,1465,60,difficult to read,19-03-2019 16:25
190,Pilot,2,yes,Other designer,2,lexical,11,inputsans,millars,non-word,Probably word,0.33333333333333337,,,4706,60,difficult to read,19-03-2019 16:25
191,Pilot,2,yes,Other designer,2,lexical,12,inputsans,anywhere,word,Sure word,1,,,1384,60,difficult to read,19-03-2019 16:25
192,Pilot,2,yes,Other designer,2,lexical,13,inputsans,discificial,non-word,Probably non-word,0.6666666666666667,,,2052,60,difficult to read,19-03-2019 16:25
193,Pilot,2,yes,Other designer,2,lexical,14,inputsans,aponoments,non-word,Probably non-word,0.6666666666666667,,,2287,60,difficult to read,19-03-2019 16:25
194,Pilot,2,yes,Other designer,2,lexical,15,inputsans,coming,word,Sure word,1,,,1403,60,difficult to read,19-03-2019 16:25
195,Pilot,2,yes,Other designer,2,lexical,16,inputsans,priend,non-word,Probably word,0.33333333333333337,,,1776,60,difficult to read,19-03-2019 16:25
196,Pilot,2,yes,Other designer,2,lexical,17,inputsans,narrow,word,Sure word,1,,,1114,60,difficult to read,19-03-2019 16:25
197,Pilot,2,yes,Other designer,2,lexical,18,inputsans,expeatious,non-word,Probably non-word,0.6666666666666667,,,1578,60,difficult to read,19-03-2019 16:25
198,Pilot,2,yes,Other designer,2,lexical,19,inputsans,rountes,non-word,Probably non-word,0.6666666666666667,,,2325,60,difficult to read,19-03-2019 16:25
199,Pilot,2,yes,Other designer,2,lexical,20,inputsans,touch,word,Sure word,1,,,1367,60,difficult to read,19-03-2019 16:25
200,Pilot,2,yes,Other designer,2,recognition,1,inputsans,states,word,Sure not seen,1,non-seen,statement,3685,60,difficult to read,19-03-2019 16:25
201,Pilot,2,yes,Other designer,2,recognition,2,inputsans,coming,word,Sure seen,1,seen,coming,1903,60,difficult to read,19-03-2019 16:25
202,Pilot,2,yes,Other designer,2,recognition,3,inputsans,after,word,Probably not seen,0.3333333333333333,seen,after,3476,60,difficult to read,19-03-2019 16:25
203,Pilot,2,yes,Other designer,2,recognition,4,inputsans,millars,non-word,Sure seen,1,seen,millars,1996,60,difficult to read,19-03-2019 16:25
204,Pilot,2,yes,Other designer,2,recognition,5,inputsans,friendly,word,Sure not seen,1,non-seen,friend,2092,60,difficult to read,19-03-2019 16:25
205,Pilot,2,yes,Other designer,2,recognition,6,inputsans,hunneshed,non-word,Probably not seen,0.3333333333333333,seen,hunneshed,4571,60,difficult to read,19-03-2019 16:25
206,Pilot,2,yes,Other designer,2,recognition,7,inputsans,rountes,non-word,Probably seen,0.6666666666666666,seen,rountes,7224,60,difficult to read,19-03-2019 16:25
207,Pilot,2,yes,Other designer,2,recognition,8,inputsans,expeativer,non-word,Probably seen,0.33333333333333337,non-seen,expeatious,2063,60,difficult to read,19-03-2019 16:25
208,Pilot,2,yes,Other designer,2,recognition,9,inputsans,level,word,Probably not seen,0.6666666666666667,non-seen,letters,11411,60,difficult to read,19-03-2019 16:25
209,Pilot,2,yes,Other designer,2,recognition,10,inputsans,veginnity,non-word,Probably seen,0.6666666666666666,seen,veginnity,2040,60,difficult to read,19-03-2019 16:25
210,Pilot,2,yes,Other designer,2,recognition,11,inputsans,touch,word,Sure seen,1,seen,touch,1604,60,difficult to read,19-03-2019 16:25
211,Pilot,2,yes,Other designer,2,recognition,12,inputsans,discinuing,non-word,Probably not seen,0.6666666666666667,non-seen,discificial,2039,60,difficult to read,19-03-2019 16:25
212,Pilot,2,yes,Other designer,2,recognition,13,inputsans,narrow,word,Sure seen,1,seen,narrow,1396,60,difficult to read,19-03-2019 16:25
213,Pilot,2,yes,Other designer,2,recognition,14,inputsans,certain,word,Probably not seen,0.6666666666666667,non-seen,century,4202,60,difficult to read,19-03-2019 16:25
214,Pilot,2,yes,Other designer,2,recognition,15,inputsans,direndly,non-word,Probably not seen,0.6666666666666667,non-seen,dindow,1669,60,difficult to read,19-03-2019 16:25
215,Pilot,2,yes,Other designer,2,recognition,16,inputsans,applictable,non-word,Probably not seen,0.6666666666666667,non-seen,aponoments,3415,60,difficult to read,19-03-2019 16:25
216,Pilot,3,yes,Non-designer,1,lexical,1,inputsans,finansive,non-word,Sure non-word,1,,,2001,40,easy to read,10-03-2019 12:06
217,Pilot,3,yes,Non-designer,1,lexical,2,inputsans,immediative,non-word,Sure non-word,1,,,1562,40,easy to read,10-03-2019 12:06
218,Pilot,3,yes,Non-designer,1,lexical,3,inputsans,soctic,non-word,Sure non-word,1,,,1094,40,easy to read,10-03-2019 12:06
219,Pilot,3,yes,Non-designer,1,lexical,4,inputsans,estitimes,non-word,Sure non-word,1,,,1009,40,easy to read,10-03-2019 12:06
220,Pilot,3,yes,Non-designer,1,lexical,5,inputsans,aware,word,Sure word,1,,,1401,40,easy to read,10-03-2019 12:06
221,Pilot,3,yes,Non-designer,1,lexical,6,inputsans,scale,word,Sure word,1,,,943,40,easy to read,10-03-2019 12:06
222,Pilot,3,yes,Non-designer,1,lexical,7,inputsans,computer,word,Sure word,1,,,1153,40,easy to read,10-03-2019 12:06
223,Pilot,3,yes,Non-designer,1,lexical,8,inputsans,individual,word,Sure word,1,,,847,40,easy to read,10-03-2019 12:06
224,Pilot,3,yes,Non-designer,1,lexical,9,inputsans,forgotter,non-word,Sure non-word,1,,,1695,40,easy to read,10-03-2019 12:06
225,Pilot,3,yes,Non-designer,1,lexical,10,inputsans,dressed,word,Sure word,1,,,1544,40,easy to read,10-03-2019 12:06
226,Pilot,3,yes,Non-designer,1,lexical,11,inputsans,sacusaned,non-word,Sure non-word,1,,,1609,40,easy to read,10-03-2019 12:06
227,Pilot,3,yes,Non-designer,1,lexical,12,inputsans,audience,word,Sure word,1,,,1688,40,easy to read,10-03-2019 12:06
228,Pilot,3,yes,Non-designer,1,lexical,13,inputsans,function,word,Sure word,1,,,919,40,easy to read,10-03-2019 12:06
229,Pilot,3,yes,Non-designer,1,lexical,14,inputsans,struggle,word,Sure word,1,,,899,40,easy to read,10-03-2019 12:06
230,Pilot,3,yes,Non-designer,1,lexical,15,inputsans,corner,word,Sure word,1,,,997,40,easy to read,10-03-2019 12:06
231,Pilot,3,yes,Non-designer,1,lexical,16,inputsans,airalow,non-word,Sure non-word,1,,,1761,40,easy to read,10-03-2019 12:06
232,Pilot,3,yes,Non-designer,1,lexical,17,inputsans,suggers,non-word,Sure non-word,1,,,1902,40,easy to read,10-03-2019 12:06
233,Pilot,3,yes,Non-designer,1,lexical,18,inputsans,vehients,non-word,Sure non-word,1,,,1000,40,easy to read,10-03-2019 12:06
234,Pilot,3,yes,Non-designer,1,lexical,19,inputsans,pentifical,non-word,Sure non-word,1,,,1210,40,easy to read,10-03-2019 12:06
235,Pilot,3,yes,Non-designer,1,lexical,20,inputsans,attitude,word,Sure word,1,,,1447,40,easy to read,10-03-2019 12:06
236,Pilot,3,yes,Non-designer,1,recognition,1,inputsans,eurviver,non-word,Probably not seen,0.6666666666666667,non-seen,estitimes,4480,40,easy to read,10-03-2019 12:06
237,Pilot,3,yes,Non-designer,1,recognition,2,inputsans,soctic,non-word,Probably not seen,0.3333333333333333,seen,soctic,1592,40,easy to read,10-03-2019 12:06
238,Pilot,3,yes,Non-designer,1,recognition,3,inputsans,authorities,word,Sure not seen,1,non-seen,audience,2320,40,easy to read,10-03-2019 12:06
239,Pilot,3,yes,Non-designer,1,recognition,4,inputsans,sancerats,non-word,Probably seen,0.33333333333333337,non-seen,sacusaned,2061,40,easy to read,10-03-2019 12:06
240,Pilot,3,yes,Non-designer,1,recognition,5,inputsans,velerion,non-word,Probably seen,0.33333333333333337,non-seen,vehients,1577,40,easy to read,10-03-2019 12:06
241,Pilot,3,yes,Non-designer,1,recognition,6,inputsans,corner,word,Probably not seen,0.3333333333333333,seen,corner,1952,40,easy to read,10-03-2019 12:06
242,Pilot,3,yes,Non-designer,1,recognition,7,inputsans,function,word,Sure seen,1,seen,function,1521,40,easy to read,10-03-2019 12:06
243,Pilot,3,yes,Non-designer,1,recognition,8,inputsans,suggesent,non-word,Sure seen,0,non-seen,suggers,2134,40,easy to read,10-03-2019 12:06
244,Pilot,3,yes,Non-designer,1,recognition,9,inputsans,aware,word,Sure seen,1,seen,aware,1545,40,easy to read,10-03-2019 12:06
245,Pilot,3,yes,Non-designer,1,recognition,10,inputsans,airalow,non-word,Probably seen,0.6666666666666666,seen,airalow,1905,40,easy to read,10-03-2019 12:06
246,Pilot,3,yes,Non-designer,1,recognition,11,inputsans,finansive,non-word,Probably seen,0.6666666666666666,seen,finansive,1703,40,easy to read,10-03-2019 12:06
247,Pilot,3,yes,Non-designer,1,recognition,12,inputsans,industrial,word,Probably seen,0.33333333333333337,non-seen,individual,1537,40,easy to read,10-03-2019 12:06
248,Pilot,3,yes,Non-designer,1,recognition,13,inputsans,studies,word,Probably seen,0.33333333333333337,non-seen,struggle,1303,40,easy to read,10-03-2019 12:06
249,Pilot,3,yes,Non-designer,1,recognition,14,inputsans,immediative,non-word,Sure seen,1,seen,immediative,1655,40,easy to read,10-03-2019 12:06
250,Pilot,3,yes,Non-designer,1,recognition,15,inputsans,computer,word,Sure seen,1,seen,computer,1922,40,easy to read,10-03-2019 12:06
251,Pilot,3,yes,Non-designer,1,recognition,16,inputsans,drink,word,Sure not seen,1,non-seen,dressed,1847,40,easy to read,10-03-2019 12:06
252,Pilot,3,yes,Non-designer,2,lexical,1,sansforgetica,stich,non-word,Sure non-word,1,,,2802,26,difficult to read,10-03-2019 12:06
253,Pilot,3,yes,Non-designer,2,lexical,2,sansforgetica,among,word,Sure word,1,,,1768,26,difficult to read,10-03-2019 12:06
254,Pilot,3,yes,Non-designer,2,lexical,3,sansforgetica,sungs,non-word,Sure non-word,1,,,1904,26,difficult to read,10-03-2019 12:06
255,Pilot,3,yes,Non-designer,2,lexical,4,sansforgetica,fraditted,non-word,Sure non-word,1,,,1736,26,difficult to read,10-03-2019 12:06
256,Pilot,3,yes,Non-designer,2,lexical,5,sansforgetica,breath,word,Sure word,1,,,1656,26,difficult to read,10-03-2019 12:06
257,Pilot,3,yes,Non-designer,2,lexical,6,sansforgetica,dictrised,non-word,Sure non-word,1,,,2176,26,difficult to read,10-03-2019 12:06
258,Pilot,3,yes,Non-designer,2,lexical,7,sansforgetica,create,word,Sure word,1,,,1656,26,difficult to read,10-03-2019 12:06
259,Pilot,3,yes,Non-designer,2,lexical,8,sansforgetica,assinquent,non-word,Sure non-word,1,,,2080,26,difficult to read,10-03-2019 12:06
260,Pilot,3,yes,Non-designer,2,lexical,9,sansforgetica,wrong,word,Sure word,1,,,2448,26,difficult to read,10-03-2019 12:06
261,Pilot,3,yes,Non-designer,2,lexical,10,sansforgetica,becruit,non-word,Sure non-word,1,,,2264,26,difficult to read,10-03-2019 12:06
262,Pilot,3,yes,Non-designer,2,lexical,11,sansforgetica,ahead,word,Sure word,1,,,1634,26,difficult to read,10-03-2019 12:06
263,Pilot,3,yes,Non-designer,2,lexical,12,sansforgetica,committee,word,Sure word,1,,,1341,26,difficult to read,10-03-2019 12:06
264,Pilot,3,yes,Non-designer,2,lexical,13,sansforgetica,choose,word,Sure word,1,,,961,26,difficult to read,10-03-2019 12:06
265,Pilot,3,yes,Non-designer,2,lexical,14,sansforgetica,dress,word,Sure word,1,,,1065,26,difficult to read,10-03-2019 12:06
266,Pilot,3,yes,Non-designer,2,lexical,15,sansforgetica,outhough,non-word,Sure non-word,1,,,3742,26,difficult to read,10-03-2019 12:06
267,Pilot,3,yes,Non-designer,2,lexical,16,sansforgetica,commerable,non-word,Sure non-word,1,,,2688,26,difficult to read,10-03-2019 12:06
268,Pilot,3,yes,Non-designer,2,lexical,17,sansforgetica,check,word,Sure word,1,,,1633,26,difficult to read,10-03-2019 12:06
269,Pilot,3,yes,Non-designer,2,lexical,18,sansforgetica,walls,word,Sure word,1,,,992,26,difficult to read,10-03-2019 12:06
270,Pilot,3,yes,Non-designer,2,lexical,19,sansforgetica,cuppened,non-word,Sure non-word,1,,,2185,26,difficult to read,10-03-2019 12:06
271,Pilot,3,yes,Non-designer,2,lexical,20,sansforgetica,apprest,non-word,Sure non-word,1,,,1559,26,difficult to read,10-03-2019 12:06
272,Pilot,3,yes,Non-designer,2,recognition,1,sansforgetica,ahead,word,Sure seen,1,seen,ahead,6318,26,difficult to read,10-03-2019 12:06
273,Pilot,3,yes,Non-designer,2,recognition,2,sansforgetica,chosen,word,Probably seen,0.33333333333333337,non-seen,choose,3160,26,difficult to read,10-03-2019 12:06
274,Pilot,3,yes,Non-designer,2,recognition,3,sansforgetica,outhough,non-word,Sure seen,1,seen,outhough,2704,26,difficult to read,10-03-2019 12:06
275,Pilot,3,yes,Non-designer,2,recognition,4,sansforgetica,fraditted,non-word,Probably seen,0.6666666666666666,seen,fraditted,2169,26,difficult to read,10-03-2019 12:06
276,Pilot,3,yes,Non-designer,2,recognition,5,sansforgetica,check,word,Probably seen,0.6666666666666666,seen,check,1400,26,difficult to read,10-03-2019 12:06
277,Pilot,3,yes,Non-designer,2,recognition,6,sansforgetica,cuppened,non-word,Sure seen,1,seen,cuppened,2158,26,difficult to read,10-03-2019 12:06
278,Pilot,3,yes,Non-designer,2,recognition,7,sansforgetica,commerable,non-word,Sure seen,1,seen,commerable,1473,26,difficult to read,10-03-2019 12:06
279,Pilot,3,yes,Non-designer,2,recognition,8,sansforgetica,arges,non-word,Sure not seen,1,non-seen,apprest,1991,26,difficult to read,10-03-2019 12:06
280,Pilot,3,yes,Non-designer,2,recognition,9,sansforgetica,committee,word,Probably seen,0.6666666666666666,seen,committee,1865,26,difficult to read,10-03-2019 12:06
281,Pilot,3,yes,Non-designer,2,recognition,10,sansforgetica,wrote,word,Probably seen,0.33333333333333337,non-seen,wrong,1656,26,difficult to read,10-03-2019 12:06
282,Pilot,3,yes,Non-designer,2,recognition,11,sansforgetica,differsive,non-word,Probably not seen,0.6666666666666667,non-seen,dictrised,1945,26,difficult to read,10-03-2019 12:06
283,Pilot,3,yes,Non-designer,2,recognition,12,sansforgetica,walls,word,Probably seen,0.6666666666666666,seen,walls,1807,26,difficult to read,10-03-2019 12:06
284,Pilot,3,yes,Non-designer,2,recognition,13,sansforgetica,stort,non-word,Probably not seen,0.6666666666666667,non-seen,stich,1600,26,difficult to read,10-03-2019 12:06
285,Pilot,3,yes,Non-designer,2,recognition,14,sansforgetica,begar,non-word,Sure not seen,1,non-seen,becruit,1785,26,difficult to read,10-03-2019 12:06
286,Pilot,3,yes,Non-designer,2,recognition,15,sansforgetica,bridge,word,Probably not seen,0.6666666666666667,non-seen,breath,2591,26,difficult to read,10-03-2019 12:06
287,Pilot,3,yes,Non-designer,2,recognition,16,sansforgetica,created,word,Probably seen,0.33333333333333337,non-seen,create,1594,26,difficult to read,10-03-2019 12:06
288,Pilot,4,yes,Non-designer,1,lexical,1,inputsans,growth,word,Sure word,1,,,1658,55,very easy to read,08-03-2019 18:44
289,Pilot,4,yes,Non-designer,1,lexical,2,inputsans,fathed,non-word,Sure non-word,1,,,1911,55,very easy to read,08-03-2019 18:44
290,Pilot,4,yes,Non-designer,1,lexical,3,inputsans,promatic,non-word,Sure non-word,1,,,1545,55,very easy to read,08-03-2019 18:44
291,Pilot,4,yes,Non-designer,1,lexical,4,inputsans,sountion,non-word,Sure non-word,1,,,2240,55,very easy to read,08-03-2019 18:44
292,Pilot,4,yes,Non-designer,1,lexical,5,inputsans,courses,word,Sure word,1,,,1512,55,very easy to read,08-03-2019 18:44
293,Pilot,4,yes,Non-designer,1,lexical,6,inputsans,togetits,non-word,Sure non-word,1,,,2024,55,very easy to read,08-03-2019 18:44
294,Pilot,4,yes,Non-designer,1,lexical,7,inputsans,population,word,Sure word,1,,,1849,55,very easy to read,08-03-2019 18:44
295,Pilot,4,yes,Non-designer,1,lexical,8,inputsans,wealth,word,Sure word,1,,,1440,55,very easy to read,08-03-2019 18:44
296,Pilot,4,yes,Non-designer,1,lexical,9,inputsans,entirely,word,Sure word,1,,,902,55,very easy to read,08-03-2019 18:44
297,Pilot,4,yes,Non-designer,1,lexical,10,inputsans,amerying,non-word,Sure non-word,1,,,1553,55,very easy to read,08-03-2019 18:44
298,Pilot,4,yes,Non-designer,1,lexical,11,inputsans,ordiever,non-word,Sure non-word,1,,,2065,55,very easy to read,08-03-2019 18:44
299,Pilot,4,yes,Non-designer,1,lexical,12,inputsans,double,word,Sure word,1,,,1359,55,very easy to read,08-03-2019 18:44
300,Pilot,4,yes,Non-designer,1,lexical,13,inputsans,democracy,word,Sure word,1,,,1495,55,very easy to read,08-03-2019 18:44
301,Pilot,4,yes,Non-designer,1,lexical,14,inputsans,emposprism,non-word,Sure non-word,1,,,1473,55,very easy to read,08-03-2019 18:44
302,Pilot,4,yes,Non-designer,1,lexical,15,inputsans,project,word,Sure word,1,,,1352,55,very easy to read,08-03-2019 18:44
303,Pilot,4,yes,Non-designer,1,lexical,16,inputsans,eating,word,Sure word,1,,,951,55,very easy to read,08-03-2019 18:44
304,Pilot,4,yes,Non-designer,1,lexical,17,inputsans,ultomobile,non-word,Sure non-word,1,,,1799,55,very easy to read,08-03-2019 18:44
305,Pilot,4,yes,Non-designer,1,lexical,18,inputsans,plenty,word,Sure word,1,,,1592,55,very easy to read,08-03-2019 18:44
306,Pilot,4,yes,Non-designer,1,lexical,19,inputsans,minsuit,non-word,Sure non-word,1,,,1545,55,very easy to read,08-03-2019 18:44
307,Pilot,4,yes,Non-designer,1,lexical,20,inputsans,fielve,non-word,Sure non-word,1,,,1050,55,very easy to read,08-03-2019 18:44
308,Pilot,4,yes,Non-designer,1,recognition,1,inputsans,fielve,non-word,Probably not seen,0.3333333333333333,seen,fielve,2895,55,very easy to read,08-03-2019 18:44
309,Pilot,4,yes,Non-designer,1,recognition,2,inputsans,ordiever,non-word,Sure not seen,0,seen,ordiever,1800,55,very easy to read,08-03-2019 18:44
310,Pilot,4,yes,Non-designer,1,recognition,3,inputsans,population,word,Probably seen,0.6666666666666666,seen,population,1671,55,very easy to read,08-03-2019 18:44
311,Pilot,4,yes,Non-designer,1,recognition,4,inputsans,environment,word,Probably not seen,0.6666666666666667,non-seen,entirely,2433,55,very easy to read,08-03-2019 18:44
312,Pilot,4,yes,Non-designer,1,recognition,5,inputsans,emposprism,non-word,Sure not seen,0,seen,emposprism,3112,55,very easy to read,08-03-2019 18:44
313,Pilot,4,yes,Non-designer,1,recognition,6,inputsans,weapons,word,Sure not seen,1,non-seen,wealth,2370,55,very easy to read,08-03-2019 18:44
314,Pilot,4,yes,Non-designer,1,recognition,7,inputsans,mircract,non-word,Sure not seen,1,non-seen,minsuit,1702,55,very easy to read,08-03-2019 18:44
315,Pilot,4,yes,Non-designer,1,recognition,8,inputsans,democracy,word,Probably not seen,0.3333333333333333,seen,democracy,2768,55,very easy to read,08-03-2019 18:44
316,Pilot,4,yes,Non-designer,1,recognition,9,inputsans,fathed,non-word,Probably not seen,0.3333333333333333,seen,fathed,1848,55,very easy to read,08-03-2019 18:44
317,Pilot,4,yes,Non-designer,1,recognition,10,inputsans,sovess,non-word,Sure not seen,1,non-seen,sountion,1903,55,very easy to read,08-03-2019 18:44
318,Pilot,4,yes,Non-designer,1,recognition,11,inputsans,promoring,non-word,Sure not seen,1,non-seen,promatic,1657,55,very easy to read,08-03-2019 18:44
319,Pilot,4,yes,Non-designer,1,recognition,12,inputsans,guess,word,Sure not seen,1,non-seen,growth,1752,55,very easy to read,08-03-2019 18:44
320,Pilot,4,yes,Non-designer,1,recognition,13,inputsans,umbrated,non-word,Sure not seen,1,non-seen,ultomobile,1985,55,very easy to read,08-03-2019 18:44
321,Pilot,4,yes,Non-designer,1,recognition,14,inputsans,plenty,word,Probably not seen,0.3333333333333333,seen,plenty,2448,55,very easy to read,08-03-2019 18:44
322,Pilot,4,yes,Non-designer,1,recognition,15,inputsans,court,word,Sure not seen,1,non-seen,courses,1911,55,very easy to read,08-03-2019 18:44
323,Pilot,4,yes,Non-designer,1,recognition,16,inputsans,project,word,Probably seen,0.6666666666666666,seen,project,2104,55,very easy to read,08-03-2019 18:44
324,Pilot,4,yes,Non-designer,2,lexical,1,sansforgetica,enreloping,non-word,Sure non-word,1,,,2824,38,very difficult to read,08-03-2019 18:44
325,Pilot,4,yes,Non-designer,2,lexical,2,sansforgetica,announced,word,Sure word,1,,,1953,38,very difficult to read,08-03-2019 18:44
326,Pilot,4,yes,Non-designer,2,lexical,3,sansforgetica,popular,word,Sure word,1,,,1735,38,very difficult to read,08-03-2019 18:44
327,Pilot,4,yes,Non-designer,2,lexical,4,sansforgetica,dictrised,non-word,Sure non-word,1,,,4528,38,very difficult to read,08-03-2019 18:44
328,Pilot,4,yes,Non-designer,2,lexical,5,sansforgetica,nuccest,non-word,Sure non-word,1,,,1401,38,very difficult to read,08-03-2019 18:44
